3746,13,6.15493894994,0
3747,8,6.043125,0
3745,4,6.635,0
3742,1,6.64,0
4621,10,6.02693333333,0
4622,3,6.63047619048,0
4623,8,6.11583333333,0
4624,7,6.9339047619,1
4625,3,5.692,0
4626,5,7.172,1
4627,14,5.51219047619,-1
4628,7,6.74230952381,1
4629,3,6.425,0
178,1,6.88,1
174,6,5.91722222222,0
173,115,6.34416031119,0
172,113,6.09837477174,0
171,7,6.11519047619,0
170,5,5.15,-1
7218,3,6.32777777778,0
7219,6,5.2025,-1
7210,6,5.53083333333,-1
7212,2,5.765,0
7213,2,6.0225,0
7217,2,5.41833333334,-1
6217,2,6.36466666667,0
6216,5,6.53146666667,0
6215,18,5.66248148148,0
6214,19,5.78477192982,0
6213,6,6.54833333333,0
6219,2,6.48,0
6819,1,4.44,-1
9757,3,5.73833333333,0
9756,4,7.18833333333,1
9755,3,6.68933333333,1
9754,2,7.13,1
9753,37,6.23765958816,0
9752,2,6.627,0
9751,2,6.34380952381,0
9750,213,5.84564231686,0
9759,1,7.66,1
9758,6,5.71333333333,0
8849,9,6.4355026455,0
8840,17,5.87336694678,0
8841,12,6.16841666667,0
8844,11,5.7901010101,0
7669,18,6.04538271605,0
7668,167,6.05362211292,0
7661,96,6.11245702561,0
7660,17,6.10277777778,0
7663,5,6.794,1
7662,16,6.28944047619,0
7665,13,6.42738095238,0
7664,17,6.39078431373,0
7667,61,6.00171155347,0
7666,40,5.75122380952,0
1768,27,6.5627357704,0
1769,9,5.63074074074,0
1762,2,6.12333333333,0
1767,3,5.26472222222,-1
1546,4,6.3555,0
1547,5,6.07488888889,0
1545,2,5.6375,0
1542,4,6.6175,0
1543,9,5.65185185185,0
694,1,4.83,-1
695,2,6.448,0
8710,2,6.595,0
8711,9,6.00703703704,0
8712,7,5.73761904762,0
8713,1,6.57,0
8716,5,5.816,0
8718,5,6.6356,0
8719,2,5.99,0
5613,3,6.25507936508,0
5610,2,6.19,0
5616,3,6.86166666667,1
9524,1,6.29,0
9525,2,6.035,0
9252,8,6.65145833333,0
9521,6,5.91838888889,0
9250,1,4.47333333333,-1
6778,3,6.03333333333,0
6779,27,6.22271604938,0
6774,64,5.96715029762,0
6775,34,5.98334640523,0
6776,36,5.94443518518,0
6777,152,6.19432531887,0
6770,175,6.00912349206,0
6771,52,6.225753663,0
6772,101,5.9509683254,0
6773,15,5.93928888889,0
9965,5,6.086,0
9966,607,6.05566611098,0
9967,12,5.92744444444,0
9960,6,5.255,-1
9961,1,7.1,1
9968,9,5.30666666667,-1
252,1,6.24,0
251,21,6.54413605442,0
9502,10,5.3928,-1
9500,5,6.0416,0
9501,69,5.54409690591,-1
9506,3,7.11733333333,1
9504,9,6.63684126984,0
9505,2,7.048,1
3683,2,5.81,0
3682,6,6.51555555555,0
3681,6,5.50648148148,-1
3680,7,6.108,0
3686,11,6.55550505051,0
3685,4,6.5975,0
3684,28,6.13707738095,0
2514,3,5.54666666667,-1
2515,8,5.98341666667,0
3531,11,6.28808008658,0
3530,32,6.52716232639,0
3533,81,6.18729590437,0
3532,20,6.41774166667,0
3535,176,6.18704891447,0
5059,2004,6.10141201219,0
3536,24,5.83278156566,0
5054,248,5.96538496136,0
3538,191,6.2449782681,0
5056,287,6.24087658702,0
5057,174,5.67577593049,0
5050,254,5.86056920158,0
5051,219,6.08720772632,0
5052,245,6.18094492741,0
5053,474,6.25188764986,0
1155,1,6.24,0
1154,1,3.75,-1
1157,2,6.467,0
1156,1,5.704,0
1151,713,5.85570021941,0
1150,4,5.3225,-1
1153,2,7.30333333333,1
1152,7,6.66904761905,0
8035,9,6.21437037037,0
8034,11,6.74719480519,1
8031,1,5.34666666667,-1
8030,10,5.92533333333,0
8033,45,5.93743703704,0
8032,1,5.76333333333,0
8528,6,6.38277777778,0
8523,2,6.00875,0
8522,2,6.78833333334,1
8520,8,5.98002380952,0
8525,3,6.74666666667,1
6938,227,6.04555768827,0
4295,9,6.28692592593,0
4294,2,3.595,-1
4293,2,6.862,1
4749,116,6.15137848933,0
4748,120,6.01572480159,0
4743,25,6.21925619048,0
4742,22,6.15338744589,0
4741,31,6.18899462366,0
4740,387,6.27761316189,0
4747,165,6.10601513402,0
4746,11,5.976,0
4745,10,6.24664761905,0
4744,26,6.25141025641,0
5869,192,6.18795068618,0
5868,114,6.40555123921,0
5865,85,6.275545845,0
5864,187,6.09929228689,0
5867,441,6.23734261959,0
5866,302,6.13007290833,0
5861,256,6.36694525895,0
5860,187,6.13224037935,0
5863,772,6.2931864474,0
5862,874,5.97907499934,0
2183,1,6.0,0
2182,5,6.3362,0
2181,3,6.68777777778,1
2180,1,6.55,0
2187,6,6.46809523809,0
4608,2,4.35416666666,-1
4609,3,6.42888888889,0
2189,53,6.2807933513,0
2188,10,6.04528571429,0
6907,1,6.41,0
8683,3,6.83333333333,1
6905,30,6.30863650794,0
6904,8,6.0750297619,0
6903,1,2.06,-1
8687,1,5.00666666667,-1
151,15,6.36672063492,0
150,4,6.41166666667,0
7583,8,6.7625,1
6459,166,6.19060786001,0
6458,288,5.97423086019,0
8137,2,6.64833333333,0
6186,2,6.10666666667,0
6183,1,5.16,-1
6182,8,6.04077083333,0
6181,11,6.13237012987,0
6180,13,6.35992673993,0
6908,1,5.44,-1
2727,4,6.7375,1
2724,1,5.35,-1
2723,2,6.264,0
2722,1,5.15,-1
2721,1,6.06,0
2720,1004,6.56686187789,0
2728,11,6.23221645022,0
9191,6,6.1714973545,0
7237,4,6.21125,0
7946,3,5.61650793651,0
7235,1,3.26666666667,-1
7940,2,6.5,0
7233,2,6.204,0
7942,3,6.568,0
9196,6,6.31243589744,0
9199,8,6.14166666667,0
9198,4,4.865,-1
7949,1,7.02,1
7238,6,6.54638888889,0
7239,28,6.1617712585,0
6239,36,5.62805555556,0
6238,50,6.28010984127,0
6235,39,6.04728205128,0
6234,2,4.84833333334,-1
6237,42,6.07404591837,0
6236,2,6.13666666667,0
6231,6,5.71700757576,0
6232,3,6.95444444444,1
9775,1,6.76,1
9774,9,6.3567037037,0
9777,14,5.99155442177,0
9776,7,6.71714285714,1
9773,1,7.46,1
8865,1,6.56,0
8862,1,7.2,1
8863,1,5.55333333333,-1
8860,4,6.37833333333,0
8861,22,6.51032251082,0
8869,11,6.64155194805,0
3495,1,7.49,1
7934,1,4.38,-1
5267,137,6.58594502375,0
5266,508,6.12384947194,0
5265,117,6.30262210012,0
5264,95,6.49494135338,0
5263,988,6.05923836507,0
5262,451,6.34956341958,0
5261,506,6.2012798247,0
5260,1201,6.3907273331,0
5269,90,6.01172636684,0
5268,106,6.15318052388,0
2091,6,6.22071428572,0
2093,1,6.675,0
4577,40,5.75818948413,0
7936,3,6.08522222222,0
3029,1,6.64,0
3028,1,6.56,0
3025,2,5.83,0
3024,17,6.2052745098,0
3023,1,6.74,1
3022,1,8.42,1
3021,5,6.28706666667,0
3020,5,6.0682,0
8738,33,5.89776107394,0
8739,18,6.13311507936,0
8736,44,5.86840476191,0
8737,29,6.53026600985,0
8734,5,5.8606,0
8735,22,6.18124242424,0
8732,1,2.24,-1
8730,6,5.57644444444,-1
8731,22,6.01925757576,0
4196,1,7.175,1
4194,18,6.42306228956,0
4195,2,6.615,0
4192,1,6.76,1
4190,1,6.96666666667,1
5670,67,6.11472885572,0
5671,119,5.99172378952,0
5672,48,5.63742113095,0
5673,594,5.92919881353,0
5674,75,6.12660285714,0
5675,189,6.06853250189,0
5676,95,6.01798462824,0
5677,14,6.26890476191,0
5678,3,5.98288888889,0
5679,32,5.74229191468,0
6437,32,5.95286681548,0
6436,10,6.46207619048,0
6435,40,6.42203095238,0
8191,13,6.41178021978,0
6433,1,6.95333333333,1
6432,10,5.69707142857,0
8194,7,5.77052380952,0
6430,1,4.45,-1
6439,12,6.12326388889,0
6438,31,6.12051305684,0
6758,852,5.88893784466,0
6759,60,5.92111801347,0
6752,156,5.99769530932,0
6753,96,5.98290269511,0
6750,15,6.37233015873,0
6751,24,6.29499007937,0
6756,76,6.29052185753,0
6757,44,6.30860714286,0
6754,28,6.03273469388,0
6755,8,5.84729166667,0
9943,2,6.08,0
9940,2,6.104,0
9941,3,6.42888888889,0
9946,4,6.48666666667,0
9944,2,6.2,0
9949,625,6.07485147937,0
233,1,4.38,-1
4681,22,5.94983333333,0
2538,1,6.98,1
2532,4,5.74583333333,0
2533,3,6.23740740741,0
2531,1,6.92666666667,1
2536,4,6.40142857143,0
2534,1,7.58,1
5078,3,5.16537037037,-1
5079,5,6.0264,0
5072,451,6.70214436174,1
5073,332,6.25919245163,0
5070,1506,6.04278556769,0
5071,688,6.02044084533,0
5076,20,6.07497575758,0
5077,43,6.31549836727,0
5074,195,5.97524233743,0
5075,41,5.95899651568,0
9562,6,5.26388888889,-1
9563,3,6.29,0
9564,6,5.9925,0
9565,9,5.69415343915,0
9566,1,4.78,-1
9567,23,5.94841062802,0
9568,22,6.13174471993,0
9569,4,4.94625,-1
5380,8,6.16104166667,0
5381,50,6.40376380952,0
5382,43,7.44205315615,1
5384,6,5.84083333333,0
5386,1,2.63,-1
5387,28,5.72093905896,0
5388,18,6.78842592593,1
5389,9,6.34923544974,0
9384,4,6.16993055556,0
2411,2,6.71,1
9380,6,6.06916666667,0
9381,12,5.69441666667,0
9382,4,5.31129464286,-1
9383,11,6.22045454546,0
2413,1,6.4,0
4978,59,6.15525706215,0
2142,6,6.4655959596,0
1130,3,5.63666666667,0
7148,4,6.565,0
7149,3,6.11,0
7144,5,6.64528571429,0
7145,4,5.71016666667,0
7146,2,7.4,1
7147,1,6.195,0
7140,13,6.27375641026,0
7141,24,6.30646428571,0
7142,56,5.80144033447,0
7143,46,6.36700207039,0
4972,517,6.2041077321,0
4973,86,5.88833061512,0
8501,1,6.832,1
8052,125,5.8498234632,0
8051,38,6.41679448622,0
8502,8,6.3422797619,0
8057,4,6.28333333333,0
8056,3,6.69444444444,1
8055,18,5.90431908832,0
8506,3,5.99333333333,0
8509,64,6.03886507937,0
8508,10,6.05533333333,0
8059,3,6.68711111111,1
8058,2,6.4825,0
2882,8,5.85741666667,0
2883,42,6.27249433107,0
7498,2,6.17,0
2881,5,5.75346666667,0
2886,10,6.00096428571,0
2887,5,6.06028571429,0
2884,50,5.80220666667,0
2885,3,6.61022222222,0
7492,15,5.57126666667,-1
7493,51,5.92090880797,0
7490,16,5.44985416667,-1
7491,15,6.64268888889,0
7496,14,6.26652380952,0
7494,1,6.46,0
7495,2,5.815,0
6589,2,6.84,1
4761,261,6.22720926838,0
4760,490,6.1355777336,0
4763,97,5.81130706922,0
4762,125,5.99898273016,0
4765,141,6.11447213779,0
4764,60,6.09291402116,0
4767,187,6.2240222392,0
4766,170,5.95897026568,0
4769,141,6.21343180795,0
4768,443,5.91683104017,0
5808,7,6.45002721089,0
689,1,7.18,1
5800,5,5.3953,-1
5806,1,6.21,0
4888,5,6.36293333333,0
4889,45,6.16765996473,0
2709,1,3.86,-1
4880,5,6.51733333333,0
4881,4,6.55916666667,0
4882,1,6.52666666667,0
4885,1,6.48,0
4886,2,5.834,0
7962,1,7.04666666667,1
7963,1,7.02,1
7960,11,6.41006060606,0
7961,32,6.02303385417,0
7966,68,6.42394607843,0
7967,52,6.15118986569,0
9179,3,6.82952380952,1
7965,9,6.08440740741,0
9177,109,6.84177937964,1
9176,9,5.05751851852,-1
7968,118,6.2971846247,0
7969,1,3.06,-1
9173,10,5.61275,0
9172,25,5.90866666667,0
9171,17,6.30399159664,0
9170,9,6.18497354497,0
6259,367,6.34332498594,0
6258,58,6.16760839926,0
6253,55,6.25036536797,0
6252,100,6.17851547619,0
6251,88,6.20212590188,0
6250,100,6.41947055556,0
6257,74,6.06079761905,0
6256,4,6.1925,0
6254,9,6.73018518518,1
9719,5,6.366,0
8016,3,6.68,0
9716,5,5.819,0
9715,58,5.80467118227,0
3474,1,5.37,-1
3475,4,4.739375,-1
3476,2,5.795,0
3477,25,6.24437428571,0
3470,23,6.07603519669,0
3471,1,6.02,0
2410,4,7.13857142857,1
8884,1,7.24285714286,1
8885,1,6.92,1
8886,15,5.73931111111,0
839,1,5.6775,0
3478,4,6.54333333333,0
3479,6,5.40194444444,-1
8883,3,5.02222222222,-1
8543,121,6.20530005119,0
8010,26,6.28544827395,0
5249,124,6.35327208141,0
5248,407,6.25363879814,0
5245,144,5.99450799162,0
5244,98,6.4455881188,0
5247,274,6.17194357548,0
5246,145,6.06230772255,0
5241,651,6.37507737901,0
5240,39,6.13965608466,0
5243,72,6.08740972222,0
5242,579,6.00554129314,0
7027,11,6.2567965368,0
9002,83,5.7682288294,0
7283,5,6.41,0
7024,7,6.45081632653,0
7281,37,6.10598895324,0
7280,32,6.18858482143,0
9458,7,6.32836054422,0
5485,1,7.3,1
9459,10,6.23221111111,0
1588,7,4.87452380952,-1
7285,8,6.19758333333,0
3315,558,6.24489297545,0
1580,1,7.4,1
1581,1,5.64,0
1586,1,6.39,0
1584,27,5.69093827161,0
1585,6,5.72708333333,0
7939,1,4.8,-1
3317,345,6.37341769036,0
5480,18,5.78417107584,0
9456,6,5.905,0
9102,2,5.655,0
9100,1,5.07333333333,-1
5658,275,6.39909453496,0
5659,369,6.20388888009,0
5656,88,6.14882873377,0
5657,134,6.12165348582,0
5654,332,6.6526147686,0
5655,33,6.44173304473,0
5652,35,6.13773469388,0
5653,931,6.78003856348,1
5650,45,6.18107744108,0
5651,73,6.19784507502,0
6419,8,5.87798958333,0
6418,2,6.482,0
6411,3,7.5,1
6410,2,6.351,0
6412,19,6.84110526316,1
7777,1,6.18,0
7775,1,6.49,0
7774,2,6.41666666666,0
7773,8,6.396875,0
7772,22,6.07968434343,0
7771,167,5.98680666805,0
7770,22,5.95906508643,0
7779,1,6.26,0
7778,2,7.125,1
3912,2,6.66,0
3911,1,6.15333333333,0
6730,16,5.81200694444,0
6731,32,5.66307068452,0
8316,5,6.76777142857,1
6733,1,6.26666666667,0
6734,150,5.93370756614,0
8311,4,5.93083333333,0
8312,2,4.9625,-1
8313,269,6.39943237205,0
6738,21,5.68090249433,0
6739,11,4.89254545454,-1
8318,1,4.76666666667,-1
8319,3,6.09666666667,0
9928,1,6.79,1
9920,11,6.44987878788,0
9921,173,5.86691902927,0
9922,21,6.35558730159,0
9923,1,6.37333333333,0
9925,17,6.03709803922,0
214,12,6.22944444444,0
213,3,5.115,-1
6088,4,6.60433333333,0
6089,1,6.72,1
6086,1,6.03666666667,0
6087,4,6.8025,1
6084,5,6.12922727273,0
6085,3,6.36888888889,0
6083,1,6.38,0
6080,7,5.33261904762,-1
6081,2,6.99318181818,1
3649,4,6.216,0
3647,6,6.0375,0
3646,6,6.69222222222,1
3645,17,5.93682773109,0
3644,1,6.19,0
2550,3,6.11,0
2551,5,6.4652,0
2552,1,6.415,0
2553,109,6.45966271038,0
2554,163,6.00433677927,0
2555,16,6.3081409632,0
2556,4,6.83083333333,1
2557,3,4.61277777778,-1
2558,1,6.42555555556,0
5017,1,6.73,1
5018,3,6.77833333333,1
5019,6,6.05333333333,0
7792,5,5.269,-1
4410,2,5.5,-1
9544,15,6.3372020202,0
9545,1,6.34,0
6043,6,6.31517857143,0
7168,4,6.05016666667,0
7169,3,5.49666666667,-1
7162,15,6.47315873016,0
7163,46,5.98010507246,0
7160,17,5.63643977591,0
7161,10,6.52946666667,0
7166,124,6.16503168203,0
7167,14,6.1235,0
7164,1015,5.83069781524,0
7165,45,6.07231851852,0
8079,16,5.97911755952,0
8078,7,6.09904761905,0
8071,11,6.13871212121,0
8070,1,5.68,0
8073,28,6.33308333333,0
8072,26,5.94035897436,0
8075,9,6.40096392496,0
8074,21,5.87441043084,0
8077,6,6.55769444445,0
1447,1,6.62666666667,0
1446,9,6.39618518519,0
1443,1,5.39,-1
1449,2,6.83833333334,1
1448,132,6.40129419192,0
4857,880,6.12109215327,0
2008,3,6.92933333333,1
1804,5,5.812,0
4853,131,5.87150643589,0
4852,230,6.30811368655,0
4583,1,5.59,0
4850,158,6.02349015471,0
2303,2,6.1,0
6529,3,5.47111111111,-1
4723,4,5.84416666667,0
4789,7,6.07571428571,0
4788,2,7.08,1
4787,3,5.82166666667,0
2306,3,5.86166666667,0
4782,1,7.14,1
4781,32,5.66297172619,0
4780,1,6.70333333333,1
5821,2,6.71,1
5827,4,6.32666666667,0
5826,1,6.18,0
5829,2,7.05714285714,1
198,1,6.872,1
197,3,6.36,0
196,5,6.072,0
190,1,6.624,0
9155,52,6.02191941392,0
9154,1,6.2875,0
9157,20,6.15263333333,0
9156,9,6.18939153439,0
9151,14,6.3206547619,0
9150,55,6.3791950938,0
9153,5,6.33733333333,0
9152,1,6.42,0
9159,5,5.53519047619,-1
9158,16,6.63809722222,0
2765,1,6.488,0
7908,7,5.92104761905,0
7909,38,6.07644585824,0
9488,2,6.425,0
9483,3,5.77095238095,0
9482,3,5.35,-1
9481,8,6.12725,0
9480,2,6.815,1
7904,1,7.59,1
9486,23,6.14706521739,0
9485,23,5.61306832298,0
7907,1,6.58222222222,0
6271,206,6.20871521036,0
6270,464,6.045410013,0
6273,137,5.95757198958,0
6272,195,6.11953431013,0
6275,23,6.05238095238,0
6274,222,6.1155215264,0
6277,41,5.8685319396,0
6276,30,6.13396111111,0
6279,18,6.04297751323,0
6278,100,5.80076285714,0
9731,1,6.16,0
9735,1,6.93,1
9736,2,5.11333333333,-1
3452,8,5.67858333333,0
3453,53,6.10897544175,0
3450,118,6.2088054883,0
857,1,7.05333333333,1
850,2,6.429,0
851,1,6.425,0
3454,45,6.22805008818,0
3455,22,6.2711010101,0
3458,5,6.1655,0
858,1,6.515,0
859,4,6.34666666667,0
5223,5,6.6768,0
5222,1,4.76,-1
5221,6,6.68027777778,0
5220,1,7.62,1
5227,9,6.95037037037,1
5226,3,5.31777777778,-1
5225,9,6.24933333333,0
3061,1,7.06,1
3066,2,6.87,1
3065,4,7.117,1
3064,4,6.34484126984,0
9814,1,6.47,0
9815,7,5.17314285714,-1
495,1,4.945,-1
496,1,4.575,-1
497,1,5.0,-1
8216,6,6.10955555556,0
6479,3,6.91,1
6478,10,6.48123333333,0
6473,79,5.85998854732,0
6472,84,6.01238690476,0
6471,55,5.92903376623,0
6470,107,6.16493621124,0
6477,136,6.0563116724,0
6476,318,6.00628930818,0
6475,92,6.00645781574,0
6474,76,5.63571865269,0
7759,481,5.84687769022,0
7758,4,5.54541666666,-1
7755,22,6.22143939394,0
7754,72,5.94060515873,0
7757,1,5.11,-1
7756,2,6.69,1
7751,4,6.27,0
7750,1,6.65,0
7753,32,6.16216666667,0
7752,40,5.87272142857,0
3939,650,5.80174669886,0
3938,2,6.20333333333,0
3935,5,6.45066666667,0
3934,15,6.79243434343,1
3937,4,5.61933333333,0
3936,4,6.287,0
3931,1,6.82,1
3930,20,5.85298888889,0
9244,2,6.24,0
8332,5,6.6452,0
8333,1,7.19,1
8336,22,5.9417979798,0
8337,3,7.05833333333,1
8334,1,6.59,0
6719,1,7.48,1
8338,5,6.0,0
8339,6,6.31416666667,0
9906,44,5.93108766234,0
9907,2,6.47666666667,0
9904,6,6.43972222222,0
9905,5,7.01333333333,1
9902,1,7.27428571429,1
9903,2,6.6905,1
874,1,6.5575,0
4044,6,5.66397619048,0
4045,55,6.24306702086,0
4046,20,6.11166825397,0
4047,3,6.10377777778,0
4040,93,5.86086303123,0
4041,52,5.96940247253,0
4042,86,6.1814329256,0
4043,205,6.54140133038,0
4048,208,6.04690609737,0
4049,258,6.23666552816,0
3665,61,5.93123326946,0
3664,126,6.02071560274,0
3667,3,6.71777777778,1
3666,9,5.90191798942,0
3661,31,5.77830107527,0
3660,32,6.414890625,0
3663,79,6.21996835443,0
3662,12,5.69092857143,0
3669,1553,6.26187639137,0
3668,22,6.07725108225,0
5582,3,5.80666666667,0
2578,1,5.19,-1
2576,1,6.78,1
2577,2,6.568,0
2575,1,6.71,1
2572,1,6.84,1
3593,6,6.53555555556,0
3592,2,6.67333333333,0
5038,5,6.83116666667,1
5039,60,5.8541542328,0
5036,4,6.27416666666,0
5037,1,6.91,1
3599,19,6.0752748538,0
5035,15,5.78216666667,0
5032,7,6.04180952381,0
5033,9,5.53055555556,-1
4435,6,6.77388888889,1
4436,3,5.53666666667,-1
4430,2,5.214375,-1
4432,1,6.036,0
4439,12,5.45788888889,-1
4438,2,6.47333333333,0
974,2,6.37833333334,0
973,1,6.54,0
972,1,3.02,-1
971,17,6.42870588235,0
871,1,6.28666666667,0
8927,3,5.88777777778,0
8926,3,6.87333333333,1
8925,7,6.07559183673,0
8924,1,3.86,-1
8923,13,5.02187179487,-1
8922,43,5.84168438538,0
8921,6,6.88180555556,1
6486,3,6.47166666667,0
8929,2,6.055,0
7102,1,6.48,0
3385,23,6.2332305038,0
7104,3,6.21666666667,0
7105,2,6.31,0
7106,4,6.86488095238,1
1683,2,7.036,1
6484,2463,6.30230712854,0
1684,7,6.29285714286,0
1469,1,6.72,1
1468,3,6.78333333333,1
1464,2,6.55,0
7287,2,5.435,-1
1461,3,6.53904761905,0
4239,19,6.08725146199,0
4238,136,6.42890231092,0
4237,83,6.3931881813,0
4236,5,6.29633333333,0
4235,8,6.00729166667,0
4234,2,7.11833333334,1
4233,2,5.0,-1
4232,3,5.79866666667,0
4231,49,6.16390105133,0
4230,45,5.64232989418,0
5591,19,5.88254385965,0
5590,3,5.70066666667,0
5593,11,6.29457142857,0
5592,13,6.61395604396,0
5595,2,6.43125,0
5594,6,6.4,0
5597,10,5.58341111111,-1
5596,10,6.29091666667,0
5599,7,6.67528571429,0
5598,5,6.41,0
319,1,6.11,0
8698,2,5.22,-1
2292,1,8.0,1
2291,331,6.06746391901,0
2290,29,5.75798522167,0
2295,1,6.34,0
8127,1,5.052,-1
8125,4,5.9655,0
6939,11,5.85607142857,0
8691,9,6.24101410935,0
8693,880,5.90498445194,0
8692,18,5.97002645503,0
7926,3,4.76111111111,-1
7927,3,6.15833333333,0
7924,4,5.38366666667,-1
7925,3,6.37466666667,0
7922,5,6.2142,0
7923,2,6.235,0
9135,389,5.85918229485,0
9134,8,5.99449404762,0
9139,1,6.64,0
9138,106,5.90268622206,0
6298,8,6.04308928571,0
6297,1,5.2,-1
6296,336,6.63502746856,0
6295,2138,6.2573444139,0
6294,6,5.98555555555,0
6293,1,3.34,-1
3438,4,5.96425,0
4936,4,5.99404761905,0
3430,15,5.99897777778,0
3431,15,6.17291851852,0
3432,3,5.35277777778,-1
3433,8,6.11867992424,0
3434,15,6.39339191919,0
873,1,6.38,0
3436,19,6.09732205514,0
3437,1,5.105,-1
4592,4,6.32142857143,0
2740,18,5.8129021164,0
4590,10,6.24355555556,0
4591,1,6.404,0
4848,162,6.22270091123,0
4849,98,6.22314480078,0
2747,2,6.8425,1
4844,6,5.88025252525,0
2748,8,5.60078977273,0
4846,105,5.81613541194,0
4847,90,6.32715738336,0
4840,69,5.85668184955,0
4841,36,6.55364814815,0
2039,6,6.34833333333,0
2038,6,5.64211111111,0
5200,17,5.91590756303,0
1910,1,6.964,1
3049,4,6.76666666667,1
3041,4,6.75916666667,1
3040,2,6.84035714285,1
3047,15,6.68353439153,1
1094,1,5.53,-1
1097,3,5.36416666667,-1
1098,1,5.856,0
1099,9,6.23648148148,0
1914,1,5.9,0
6451,40,6.36112361111,0
6906,7,6.17114285714,0
8680,1,6.61,0
6452,25,6.09871142857,0
8686,14,5.67695578231,0
8139,3,6.20222222222,0
6457,83,5.98627680419,0
6456,9,6.02802469136,0
8134,24,6.45423015873,0
8135,11,6.39409090909,0
8688,13,6.73487179487,1
8689,11,6.11365151515,0
8130,2,7.305,1
8131,1,3.9,-1
8132,3,5.47822222222,-1
8133,159,6.07044244784,0
7739,5,5.8916,0
7738,5,5.832,0
7733,5,6.69293333333,1
7737,3,6.624,0
7736,2,6.46333333334,0
3959,189,6.01843338907,0
3958,69,6.00791407868,0
3953,122,6.21079996097,0
3952,84,6.41841553288,0
3951,68,6.35291211485,0
3950,41,5.99231707317,0
3957,289,6.16717357335,0
3956,35,5.96526938775,0
3955,19,6.22536842105,0
3954,180,6.13697823874,0
8350,2,7.215,1
8351,9,5.69266666667,0
8352,5,6.3074,0
8354,4,5.97333333334,0
8355,1,6.06,0
8357,1,5.54,-1
4062,230,6.01458799172,0
4063,37,5.79246846847,0
4060,26,6.41483760684,0
4061,22,5.94407575758,0
4066,6,6.43,0
4067,28,6.23347619048,0
4064,56,6.12726729025,0
4065,4,7.40857142857,1
4068,61,5.98797111632,0
4069,109,6.03913251122,0
5786,11,5.72681818182,0
5780,77,6.22555153577,0
5781,4,5.94633333333,0
5783,1,6.82,1
5788,5,6.34155555556,0
5789,5,6.28,0
3600,14,6.24896825397,0
4453,403,6.30573801646,0
4452,1084,6.0988629665,0
