5848,782,6.19858111578
3748,29,6.54825561029
3749,18,5.692255291
3746,13,6.15493894994
3747,8,6.043125
3745,4,6.635
3742,1,6.64
4621,10,6.02693333333
4622,3,6.63047619048
4623,8,6.11583333333
4624,7,6.9339047619
4625,3,5.692
4626,5,7.172
4627,14,5.51219047619
4628,7,6.74230952381
4629,3,6.425
178,1,6.88
174,6,5.91722222222
173,115,6.34416031119
172,113,6.09837477174
171,7,6.11519047619
170,5,5.15
7218,3,6.32777777778
7219,6,5.2025
7210,6,5.53083333333
7212,2,5.765
7213,2,6.0225
7217,2,5.41833333334
6217,2,6.36466666667
6216,5,6.53146666667
6215,18,5.66248148148
6214,19,5.78477192982
6213,6,6.54833333333
6219,2,6.48
6819,1,4.44
9757,3,5.73833333333
9756,4,7.18833333333
9755,3,6.68933333333
9754,2,7.13
9753,37,6.23765958816
9752,2,6.627
9751,2,6.34380952381
9750,213,5.84564231686
9759,1,7.66
9758,6,5.71333333333
8849,9,6.4355026455
8840,17,5.87336694678
8841,12,6.16841666667
8844,11,5.7901010101
7669,18,6.04538271605
7668,167,6.05362211292
7661,96,6.11245702561
7660,17,6.10277777778
7663,5,6.794
7662,16,6.28944047619
7665,13,6.42738095238
7664,17,6.39078431373
7667,61,6.00171155347
7666,40,5.75122380952
1768,27,6.5627357704
1769,9,5.63074074074
1762,2,6.12333333333
1767,3,5.26472222222
1546,4,6.3555
1547,5,6.07488888889
1545,2,5.6375
1542,4,6.6175
1543,9,5.65185185185
694,1,4.83
695,2,6.448
8710,2,6.595
8711,9,6.00703703704
8712,7,5.73761904762
8713,1,6.57
8716,5,5.816
8718,5,6.6356
8719,2,5.99
5613,3,6.25507936508
5610,2,6.19
5616,3,6.86166666667
9524,1,6.29
9525,2,6.035
9252,8,6.65145833333
9521,6,5.91838888889
9250,1,4.47333333333
6778,3,6.03333333333
6779,27,6.22271604938
6774,64,5.96715029762
6775,34,5.98334640523
6776,36,5.94443518518
6777,152,6.19432531887
6770,175,6.00912349206
6771,52,6.225753663
6772,101,5.9509683254
6773,15,5.93928888889
9965,5,6.086
9966,607,6.05566611098
9967,12,5.92744444444
9960,6,5.255
9961,1,7.1
9968,9,5.30666666667
252,1,6.24
251,21,6.54413605442
9502,10,5.3928
9500,5,6.0416
9501,69,5.54409690591
9506,3,7.11733333333
9504,9,6.63684126984
9505,2,7.048
3683,2,5.81
3682,6,6.51555555555
3681,6,5.50648148148
3680,7,6.108
3686,11,6.55550505051
3685,4,6.5975
3684,28,6.13707738095
2514,3,5.54666666667
2515,8,5.98341666667
3531,11,6.28808008658
3530,32,6.52716232639
3533,81,6.18729590437
3532,20,6.41774166667
3535,176,6.18704891447
5059,2004,6.10141201219
3536,24,5.83278156566
5054,248,5.96538496136
3538,191,6.2449782681
5056,287,6.24087658702
5057,174,5.67577593049
5050,254,5.86056920158
5051,219,6.08720772632
5052,245,6.18094492741
5053,474,6.25188764986
1155,1,6.24
1154,1,3.75
1157,2,6.467
1156,1,5.704
1151,713,5.85570021941
1150,4,5.3225
1153,2,7.30333333333
1152,7,6.66904761905
8035,9,6.21437037037
8034,11,6.74719480519
8031,1,5.34666666667
8030,10,5.92533333333
8033,45,5.93743703704
8032,1,5.76333333333
8528,6,6.38277777778
8523,2,6.00875
8522,2,6.78833333334
8520,8,5.98002380952
8525,3,6.74666666667
6938,227,6.04555768827
4295,9,6.28692592593
4294,2,3.595
4293,2,6.862
4749,116,6.15137848933
4748,120,6.01572480159
4743,25,6.21925619048
4742,22,6.15338744589
4741,31,6.18899462366
4740,387,6.27761316189
4747,165,6.10601513402
4746,11,5.976
4745,10,6.24664761905
4744,26,6.25141025641
5869,192,6.18795068618
5868,114,6.40555123921
5865,85,6.275545845
5864,187,6.09929228689
5867,441,6.23734261959
5866,302,6.13007290833
5861,256,6.36694525895
5860,187,6.13224037935
5863,772,6.2931864474
5862,874,5.97907499934
2183,1,6.0
2182,5,6.3362
2181,3,6.68777777778
2180,1,6.55
2187,6,6.46809523809
4608,2,4.35416666666
4609,3,6.42888888889
2189,53,6.2807933513
2188,10,6.04528571429
6907,1,6.41
8683,3,6.83333333333
6905,30,6.30863650794
6904,8,6.0750297619
6903,1,2.06
8687,1,5.00666666667
151,15,6.36672063492
150,4,6.41166666667
7583,8,6.7625
6459,166,6.19060786001
6458,288,5.97423086019
8137,2,6.64833333333
6186,2,6.10666666667
6183,1,5.16
6182,8,6.04077083333
6181,11,6.13237012987
6180,13,6.35992673993
6908,1,5.44
2727,4,6.7375
2724,1,5.35
2723,2,6.264
2722,1,5.15
2721,1,6.06
2720,1004,6.56686187789
2728,11,6.23221645022
9191,6,6.1714973545
7237,4,6.21125
7946,3,5.61650793651
7235,1,3.26666666667
7940,2,6.5
7233,2,6.204
7942,3,6.568
9196,6,6.31243589744
9199,8,6.14166666667
9198,4,4.865
7949,1,7.02
7238,6,6.54638888889
7239,28,6.1617712585
6239,36,5.62805555556
6238,50,6.28010984127
6235,39,6.04728205128
6234,2,4.84833333334
6237,42,6.07404591837
6236,2,6.13666666667
6231,6,5.71700757576
6232,3,6.95444444444
9775,1,6.76
9774,9,6.3567037037
9777,14,5.99155442177
9776,7,6.71714285714
9773,1,7.46
8865,1,6.56
8862,1,7.2
8863,1,5.55333333333
8860,4,6.37833333333
8861,22,6.51032251082
8869,11,6.64155194805
3495,1,7.49
7934,1,4.38
5267,137,6.58594502375
5266,508,6.12384947194
5265,117,6.30262210012
5264,95,6.49494135338
5263,988,6.05923836507
5262,451,6.34956341958
5261,506,6.2012798247
5260,1201,6.3907273331
5269,90,6.01172636684
5268,106,6.15318052388
2091,6,6.22071428572
2093,1,6.675
4577,40,5.75818948413
7936,3,6.08522222222
3029,1,6.64
3028,1,6.56
3025,2,5.83
3024,17,6.2052745098
3023,1,6.74
3022,1,8.42
3021,5,6.28706666667
3020,5,6.0682
8738,33,5.89776107394
8739,18,6.13311507936
8736,44,5.86840476191
8737,29,6.53026600985
8734,5,5.8606
8735,22,6.18124242424
8732,1,2.24
8730,6,5.57644444444
8731,22,6.01925757576
4196,1,7.175
4194,18,6.42306228956
4195,2,6.615
4192,1,6.76
4190,1,6.96666666667
5670,67,6.11472885572
5671,119,5.99172378952
5672,48,5.63742113095
5673,594,5.92919881353
5674,75,6.12660285714
5675,189,6.06853250189
5676,95,6.01798462824
5677,14,6.26890476191
5678,3,5.98288888889
5679,32,5.74229191468
6437,32,5.95286681548
6436,10,6.46207619048
6435,40,6.42203095238
8191,13,6.41178021978
6433,1,6.95333333333
6432,10,5.69707142857
8194,7,5.77052380952
6430,1,4.45
6439,12,6.12326388889
6438,31,6.12051305684
6758,852,5.88893784466
6759,60,5.92111801347
6752,156,5.99769530932
6753,96,5.98290269511
6750,15,6.37233015873
6751,24,6.29499007937
6756,76,6.29052185753
6757,44,6.30860714286
6754,28,6.03273469388
6755,8,5.84729166667
9943,2,6.08
9940,2,6.104
9941,3,6.42888888889
9946,4,6.48666666667
9944,2,6.2
9949,625,6.07485147937
233,1,4.38
4681,22,5.94983333333
2538,1,6.98
2532,4,5.74583333333
2533,3,6.23740740741
2531,1,6.92666666667
2536,4,6.40142857143
2534,1,7.58
5078,3,5.16537037037
5079,5,6.0264
5072,451,6.70214436174
5073,332,6.25919245163
5070,1506,6.04278556769
5071,688,6.02044084533
5076,20,6.07497575758
5077,43,6.31549836727
5074,195,5.97524233743
5075,41,5.95899651568
9562,6,5.26388888889
9563,3,6.29
9564,6,5.9925
9565,9,5.69415343915
9566,1,4.78
9567,23,5.94841062802
9568,22,6.13174471993
9569,4,4.94625
5380,8,6.16104166667
5381,50,6.40376380952
5382,43,7.44205315615
5384,6,5.84083333333
5386,1,2.63
5387,28,5.72093905896
5388,18,6.78842592593
5389,9,6.34923544974
9384,4,6.16993055556
2411,2,6.71
9380,6,6.06916666667
9381,12,5.69441666667
9382,4,5.31129464286
9383,11,6.22045454546
2413,1,6.4
4978,59,6.15525706215
2142,6,6.4655959596
1130,3,5.63666666667
7148,4,6.565
7149,3,6.11
7144,5,6.64528571429
7145,4,5.71016666667
7146,2,7.4
7147,1,6.195
7140,13,6.27375641026
7141,24,6.30646428571
7142,56,5.80144033447
7143,46,6.36700207039
4972,517,6.2041077321
4973,86,5.88833061512
8501,1,6.832
8052,125,5.8498234632
8051,38,6.41679448622
8502,8,6.3422797619
8057,4,6.28333333333
8056,3,6.69444444444
8055,18,5.90431908832
8506,3,5.99333333333
8509,64,6.03886507937
8508,10,6.05533333333
8059,3,6.68711111111
8058,2,6.4825
2882,8,5.85741666667
2883,42,6.27249433107
7498,2,6.17
2881,5,5.75346666667
2886,10,6.00096428571
2887,5,6.06028571429
2884,50,5.80220666667
2885,3,6.61022222222
7492,15,5.57126666667
7493,51,5.92090880797
7490,16,5.44985416667
7491,15,6.64268888889
7496,14,6.26652380952
7494,1,6.46
7495,2,5.815
6589,2,6.84
4761,261,6.22720926838
4760,490,6.1355777336
4763,97,5.81130706922
4762,125,5.99898273016
4765,141,6.11447213779
4764,60,6.09291402116
4767,187,6.2240222392
4766,170,5.95897026568
4769,141,6.21343180795
4768,443,5.91683104017
5808,7,6.45002721089
689,1,7.18
5800,5,5.3953
5806,1,6.21
4888,5,6.36293333333
4889,45,6.16765996473
2709,1,3.86
4880,5,6.51733333333
4881,4,6.55916666667
4882,1,6.52666666667
4885,1,6.48
4886,2,5.834
7962,1,7.04666666667
7963,1,7.02
7960,11,6.41006060606
7961,32,6.02303385417
7966,68,6.42394607843
7967,52,6.15118986569
9179,3,6.82952380952
7965,9,6.08440740741
9177,109,6.84177937964
9176,9,5.05751851852
7968,118,6.2971846247
7969,1,3.06
9173,10,5.61275
9172,25,5.90866666667
9171,17,6.30399159664
9170,9,6.18497354497
6259,367,6.34332498594
6258,58,6.16760839926
6253,55,6.25036536797
6252,100,6.17851547619
6251,88,6.20212590188
6250,100,6.41947055556
6257,74,6.06079761905
6256,4,6.1925
6254,9,6.73018518518
9719,5,6.366
8016,3,6.68
9716,5,5.819
9715,58,5.80467118227
3474,1,5.37
3475,4,4.739375
3476,2,5.795
3477,25,6.24437428571
3470,23,6.07603519669
3471,1,6.02
2410,4,7.13857142857
8884,1,7.24285714286
8885,1,6.92
8886,15,5.73931111111
839,1,5.6775
3478,4,6.54333333333
3479,6,5.40194444444
8883,3,5.02222222222
8543,121,6.20530005119
8010,26,6.28544827395
5249,124,6.35327208141
5248,407,6.25363879814
5245,144,5.99450799162
5244,98,6.4455881188
5247,274,6.17194357548
5246,145,6.06230772255
5241,651,6.37507737901
5240,39,6.13965608466
5243,72,6.08740972222
5242,579,6.00554129314
7027,11,6.2567965368
9002,83,5.7682288294
7283,5,6.41
7024,7,6.45081632653
7281,37,6.10598895324
7280,32,6.18858482143
9458,7,6.32836054422
5485,1,7.3
9459,10,6.23221111111
1588,7,4.87452380952
7285,8,6.19758333333
3315,558,6.24489297545
1580,1,7.4
1581,1,5.64
1586,1,6.39
1584,27,5.69093827161
1585,6,5.72708333333
7939,1,4.8
3317,345,6.37341769036
5480,18,5.78417107584
9456,6,5.905
9102,2,5.655
9100,1,5.07333333333
5658,275,6.39909453496
5659,369,6.20388888009
5656,88,6.14882873377
5657,134,6.12165348582
5654,332,6.6526147686
5655,33,6.44173304473
5652,35,6.13773469388
5653,931,6.78003856348
5650,45,6.18107744108
5651,73,6.19784507502
6419,8,5.87798958333
6418,2,6.482
6411,3,7.5
6410,2,6.351
6412,19,6.84110526316
7777,1,6.18
7775,1,6.49
7774,2,6.41666666666
7773,8,6.396875
7772,22,6.07968434343
7771,167,5.98680666805
7770,22,5.95906508643
7779,1,6.26
7778,2,7.125
3912,2,6.66
3911,1,6.15333333333
6730,16,5.81200694444
6731,32,5.66307068452
8316,5,6.76777142857
6733,1,6.26666666667
6734,150,5.93370756614
8311,4,5.93083333333
8312,2,4.9625
8313,269,6.39943237205
6738,21,5.68090249433
6739,11,4.89254545454
8318,1,4.76666666667
8319,3,6.09666666667
9928,1,6.79
9920,11,6.44987878788
9921,173,5.86691902927
9922,21,6.35558730159
9923,1,6.37333333333
9925,17,6.03709803922
214,12,6.22944444444
213,3,5.115
6088,4,6.60433333333
6089,1,6.72
6086,1,6.03666666667
6087,4,6.8025
6084,5,6.12922727273
6085,3,6.36888888889
6083,1,6.38
6080,7,5.33261904762
6081,2,6.99318181818
3649,4,6.216
3647,6,6.0375
3646,6,6.69222222222
3645,17,5.93682773109
3644,1,6.19
2550,3,6.11
2551,5,6.4652
2552,1,6.415
2553,109,6.45966271038
2554,163,6.00433677927
2555,16,6.3081409632
2556,4,6.83083333333
2557,3,4.61277777778
2558,1,6.42555555556
5017,1,6.73
5018,3,6.77833333333
5019,6,6.05333333333
7792,5,5.269
4410,2,5.5
9544,15,6.3372020202
9545,1,6.34
6043,6,6.31517857143
7168,4,6.05016666667
7169,3,5.49666666667
7162,15,6.47315873016
7163,46,5.98010507246
7160,17,5.63643977591
7161,10,6.52946666667
7166,124,6.16503168203
7167,14,6.1235
7164,1015,5.83069781524
7165,45,6.07231851852
8079,16,5.97911755952
8078,7,6.09904761905
8071,11,6.13871212121
8070,1,5.68
8073,28,6.33308333333
8072,26,5.94035897436
8075,9,6.40096392496
8074,21,5.87441043084
8077,6,6.55769444445
1447,1,6.62666666667
1446,9,6.39618518519
1443,1,5.39
1449,2,6.83833333334
1448,132,6.40129419192
4857,880,6.12109215327
2008,3,6.92933333333
1804,5,5.812
4853,131,5.87150643589
4852,230,6.30811368655
4583,1,5.59
4850,158,6.02349015471
2303,2,6.1
6529,3,5.47111111111
4723,4,5.84416666667
4789,7,6.07571428571
4788,2,7.08
4787,3,5.82166666667
2306,3,5.86166666667
4782,1,7.14
4781,32,5.66297172619
4780,1,6.70333333333
5821,2,6.71
5827,4,6.32666666667
5826,1,6.18
5829,2,7.05714285714
198,1,6.872
197,3,6.36
196,5,6.072
190,1,6.624
9155,52,6.02191941392
9154,1,6.2875
9157,20,6.15263333333
9156,9,6.18939153439
9151,14,6.3206547619
9150,55,6.3791950938
9153,5,6.33733333333
9152,1,6.42
9159,5,5.53519047619
9158,16,6.63809722222
2765,1,6.488
7908,7,5.92104761905
7909,38,6.07644585824
9488,2,6.425
9483,3,5.77095238095
9482,3,5.35
9481,8,6.12725
9480,2,6.815
7904,1,7.59
9486,23,6.14706521739
9485,23,5.61306832298
7907,1,6.58222222222
6271,206,6.20871521036
6270,464,6.045410013
6273,137,5.95757198958
6272,195,6.11953431013
6275,23,6.05238095238
6274,222,6.1155215264
6277,41,5.8685319396
6276,30,6.13396111111
6279,18,6.04297751323
6278,100,5.80076285714
9731,1,6.16
9735,1,6.93
9736,2,5.11333333333
3452,8,5.67858333333
3453,53,6.10897544175
3450,118,6.2088054883
857,1,7.05333333333
850,2,6.429
851,1,6.425
3454,45,6.22805008818
3455,22,6.2711010101
3458,5,6.1655
858,1,6.515
859,4,6.34666666667
5223,5,6.6768
5222,1,4.76
5221,6,6.68027777778
5220,1,7.62
5227,9,6.95037037037
5226,3,5.31777777778
5225,9,6.24933333333
3061,1,7.06
3066,2,6.87
3065,4,7.117
3064,4,6.34484126984
9814,1,6.47
9815,7,5.17314285714
495,1,4.945
496,1,4.575
497,1,5.0
8216,6,6.10955555556
6479,3,6.91
6478,10,6.48123333333
6473,79,5.85998854732
6472,84,6.01238690476
6471,55,5.92903376623
6470,107,6.16493621124
6477,136,6.0563116724
6476,318,6.00628930818
6475,92,6.00645781574
6474,76,5.63571865269
7759,481,5.84687769022
7758,4,5.54541666666
7755,22,6.22143939394
7754,72,5.94060515873
7757,1,5.11
7756,2,6.69
7751,4,6.27
7750,1,6.65
7753,32,6.16216666667
7752,40,5.87272142857
3939,650,5.80174669886
3938,2,6.20333333333
3935,5,6.45066666667
3934,15,6.79243434343
3937,4,5.61933333333
3936,4,6.287
3931,1,6.82
3930,20,5.85298888889
9244,2,6.24
8332,5,6.6452
8333,1,7.19
8336,22,5.9417979798
8337,3,7.05833333333
8334,1,6.59
6719,1,7.48
8338,5,6.0
8339,6,6.31416666667
9906,44,5.93108766234
9907,2,6.47666666667
9904,6,6.43972222222
9905,5,7.01333333333
9902,1,7.27428571429
9903,2,6.6905
874,1,6.5575
4044,6,5.66397619048
4045,55,6.24306702086
4046,20,6.11166825397
4047,3,6.10377777778
4040,93,5.86086303123
4041,52,5.96940247253
4042,86,6.1814329256
4043,205,6.54140133038
4048,208,6.04690609737
4049,258,6.23666552816
3665,61,5.93123326946
3664,126,6.02071560274
3667,3,6.71777777778
3666,9,5.90191798942
3661,31,5.77830107527
3660,32,6.414890625
3663,79,6.21996835443
3662,12,5.69092857143
3669,1553,6.26187639137
3668,22,6.07725108225
5582,3,5.80666666667
2578,1,5.19
2576,1,6.78
2577,2,6.568
2575,1,6.71
2572,1,6.84
3593,6,6.53555555556
3592,2,6.67333333333
5038,5,6.83116666667
5039,60,5.8541542328
5036,4,6.27416666666
5037,1,6.91
3599,19,6.0752748538
5035,15,5.78216666667
5032,7,6.04180952381
5033,9,5.53055555556
4435,6,6.77388888889
4436,3,5.53666666667
4430,2,5.214375
4432,1,6.036
4439,12,5.45788888889
4438,2,6.47333333333
974,2,6.37833333334
973,1,6.54
972,1,3.02
971,17,6.42870588235
871,1,6.28666666667
8927,3,5.88777777778
8926,3,6.87333333333
8925,7,6.07559183673
8924,1,3.86
8923,13,5.02187179487
8922,43,5.84168438538
8921,6,6.88180555556
6486,3,6.47166666667
8929,2,6.055
7102,1,6.48
3385,23,6.2332305038
7104,3,6.21666666667
7105,2,6.31
7106,4,6.86488095238
1683,2,7.036
6484,2463,6.30230712854
1684,7,6.29285714286
1469,1,6.72
1468,3,6.78333333333
1464,2,6.55
7287,2,5.435
1461,3,6.53904761905
4239,19,6.08725146199
4238,136,6.42890231092
4237,83,6.3931881813
4236,5,6.29633333333
4235,8,6.00729166667
4234,2,7.11833333334
4233,2,5.0
4232,3,5.79866666667
4231,49,6.16390105133
4230,45,5.64232989418
5591,19,5.88254385965
5590,3,5.70066666667
5593,11,6.29457142857
5592,13,6.61395604396
5595,2,6.43125
5594,6,6.4
5597,10,5.58341111111
5596,10,6.29091666667
5599,7,6.67528571429
5598,5,6.41
319,1,6.11
8698,2,5.22
2292,1,8.0
2291,331,6.06746391901
2290,29,5.75798522167
2295,1,6.34
8127,1,5.052
8125,4,5.9655
6939,11,5.85607142857
8691,9,6.24101410935
8693,880,5.90498445194
8692,18,5.97002645503
7926,3,4.76111111111
7927,3,6.15833333333
7924,4,5.38366666667
7925,3,6.37466666667
7922,5,6.2142
7923,2,6.235
9135,389,5.85918229485
9134,8,5.99449404762
9139,1,6.64
9138,106,5.90268622206
6298,8,6.04308928571
6297,1,5.2
6296,336,6.63502746856
6295,2138,6.2573444139
6294,6,5.98555555555
6293,1,3.34
3438,4,5.96425
4936,4,5.99404761905
3430,15,5.99897777778
3431,15,6.17291851852
3432,3,5.35277777778
3433,8,6.11867992424
3434,15,6.39339191919
873,1,6.38
3436,19,6.09732205514
3437,1,5.105
4592,4,6.32142857143
2740,18,5.8129021164
4590,10,6.24355555556
4591,1,6.404
4848,162,6.22270091123
4849,98,6.22314480078
2747,2,6.8425
4844,6,5.88025252525
2748,8,5.60078977273
4846,105,5.81613541194
4847,90,6.32715738336
4840,69,5.85668184955
4841,36,6.55364814815
2039,6,6.34833333333
2038,6,5.64211111111
5200,17,5.91590756303
1910,1,6.964
3049,4,6.76666666667
3041,4,6.75916666667
3040,2,6.84035714285
3047,15,6.68353439153
1094,1,5.53
1097,3,5.36416666667
1098,1,5.856
1099,9,6.23648148148
1914,1,5.9
6451,40,6.36112361111
6906,7,6.17114285714
8680,1,6.61
6452,25,6.09871142857
8686,14,5.67695578231
8139,3,6.20222222222
6457,83,5.98627680419
6456,9,6.02802469136
8134,24,6.45423015873
8135,11,6.39409090909
8688,13,6.73487179487
8689,11,6.11365151515
8130,2,7.305
8131,1,3.9
8132,3,5.47822222222
8133,159,6.07044244784
7739,5,5.8916
7738,5,5.832
7733,5,6.69293333333
7737,3,6.624
7736,2,6.46333333334
3959,189,6.01843338907
3958,69,6.00791407868
3953,122,6.21079996097
3952,84,6.41841553288
3951,68,6.35291211485
3950,41,5.99231707317
3957,289,6.16717357335
3956,35,5.96526938775
3955,19,6.22536842105
3954,180,6.13697823874
8350,2,7.215
8351,9,5.69266666667
8352,5,6.3074
8354,4,5.97333333334
8355,1,6.06
8357,1,5.54
4062,230,6.01458799172
4063,37,5.79246846847
4060,26,6.41483760684
4061,22,5.94407575758
4066,6,6.43
4067,28,6.23347619048
4064,56,6.12726729025
4065,4,7.40857142857
4068,61,5.98797111632
4069,109,6.03913251122
5786,11,5.72681818182
5780,77,6.22555153577
5781,4,5.94633333333
5783,1,6.82
5788,5,6.34155555556
5789,5,6.28
3600,14,6.24896825397
4453,403,6.30573801646
4452,1084,6.0988629665
4451,387,6.39328952873
4450,164,6.1557441928
4457,154,5.86220768914
4456,431,6.05455140734
4455,305,6.24691699193
4454,1429,6.52256309063
4459,837,6.10979509104
4458,115,6.06464309869
951,2,6.94666666667
950,2,5.93333333333
953,8,6.7665625
952,1,6.18222222222
955,5,6.484
957,5,5.317
956,15,5.9672
6334,3,4.674
6335,10,6.16025714286
6336,11,6.5233030303
6337,52,6.03361446886
6330,9,6.27198412698
6331,14,6.90445578231
6332,1,6.6
6333,2,6.28666666666
6338,31,5.86506477215
6339,14,5.88135714286
9676,2,5.42666666666
9677,8,6.23410984848
9670,2,6.9
9672,6,6.57811111111
9673,31,6.25624014337
9678,2,6.78076923077
8908,2,6.045
8905,1,6.22
8901,26,5.79005128205
8900,6,6.54527777778
8902,17,5.36376470588
4969,91,6.00040053644
7128,54,6.24750102881
7129,1,6.58
7126,23,6.08804347826
7127,33,6.21973737374
7124,7,6.35047619048
7125,2,6.52
7123,1,6.32
7120,14,5.53936577708
4078,1,6.82
1669,2,6.575
1668,3,5.45888888889
1667,6,6.70438888889
1666,1,6.5
1665,2,6.94666666667
1664,1,6.68
1663,5,6.3964
1662,13,6.67622344322
1661,9,6.08865432099
1660,17,5.78339800396
593,6,6.47404761905
4076,12,6.54075396825
595,1,4.78
596,3,5.68984126984
2829,2,4.7725
2825,5,5.87533333333
2826,7,6.62547619048
2827,2,4.91214285714
2820,90,5.7949
2821,4,5.26875
2822,17,5.77268907563
3386,198,5.81922752304
3387,13,6.24686596737
3384,6,6.12038888889
5417,46,6.26528312629
3382,10,5.63846666667
3383,7,6.44157142857
3380,27,6.22982098765
3381,14,6.25833333333
5418,11,6.22465367965
5795,2,6.52666666667
3965,23,6.46523188406
1403,4,5.8275
3963,249,5.95617176643
692,4,5.07833333333
4210,4,6.2625
1491,1,7.38
693,4,5.91
3961,149,6.05211578876
7952,56,6.00264880952
696,1,7.76
697,1,7.66
1492,4,5.96416666667
5579,26,6.18372893773
5578,52,6.06722435897
5577,3,6.618
5576,38,6.25384294069
5575,71,6.03204694836
5574,97,5.71716953036
5573,124,5.92229070661
5572,52,6.24782942058
5571,46,6.37405538302
5570,65,6.09235641026
3968,169,6.20388349685
3265,3,6.96555555556
3969,92,6.04542132505
5129,6,6.57694444445
1493,2,6.434
338,1,6.97
335,1,6.88
334,5,5.914
333,6,6.28
3269,4,6.01833333333
5125,3,6.475
1939,2,6.4375
1497,4,5.9525
6107,7,6.29870068027
6106,1,7.76
6105,14,6.32714285714
6104,11,6.76337662338
6101,13,6.68687179487
6100,2,5.68
9119,14,6.78141836735
9118,26,6.00351709402
9449,7,6.32095238095
9448,5,6.432
9111,3,6.31985185185
9446,2,7.045
9113,1,6.75
9112,29,6.11065188834
9115,6,5.90111111111
9114,5,5.46733333333
9117,6,6.49111111111
9116,12,5.70675925926
3416,3,6.185
3415,3,6.81011111111
3413,5,6.46066666667
8531,2,6.40333333334
3419,5,6.38933333333
8026,3,6.11
4868,479,6.28107775257
4869,99,5.80424510983
4862,284,6.26036790186
4863,99,6.15888047138
4860,225,6.16172828603
8537,3,5.52063492063
4866,327,6.0384168145
4867,157,6.0100075321
4864,63,5.95013429075
4865,319,6.0080502687
7018,12,6.2209484127
7019,1,6.395
9447,1,6.17333333333
9445,1,6.065
9444,1,5.72
9443,5,6.39733333333
1348,10,6.67247619048
459,5,6.232
4468,96,6.02718824405
450,1,7.08
451,1,6.22
1342,3,6.88833333333
1345,1,6.505
1346,1,7.28666666667
1347,11,6.20439393939
8118,4,6.581875
8119,6,6.05794444444
6929,11,6.18856926407
6928,31,5.95803072197
8112,15,5.55951111111
8113,9,5.985
8110,13,5.15424908425
6926,42,6.32666515495
8116,5,6.43266666667
8117,2,5.36243589743
6923,1,3.48
8115,15,5.91794444444
7711,1,7.35
7710,27,6.19777777778
7712,19,5.39221052632
7714,1,5.212
7717,1,5.12666666667
7716,6,6.55188888889
7719,5,6.14942857143
8376,35,6.10497698413
8377,50,6.19993904762
8374,213,6.78402045946
8375,35,6.1145707483
8372,111,6.83712012012
8373,517,6.84363249517
8370,9,5.72666666667
8371,3,6.73333333333
8379,11,6.28967532468
4008,1,7.265
4001,1,3.94
4005,1,6.1
4007,1,7.00666666667
3971,118,6.17473362255
3970,22,6.09064718615
3973,35,5.93426575964
3972,92,6.03382789855
3975,15,6.29312169312
3974,9,5.71881481482
3977,1,6.56666666667
3976,7,6.0883537415
3979,1,6.84
